strategy,threshold,margin,alpha,beta,gamma,source_accuracy,top1_accuracy,mrr,fpr_local,fnr_local,precision_local,recall_local,f1_local,kb_utilization,local_rate,openai_rate,openai_calls,false_compliance,total_cost,tp_local,fp_local,fn_local,tn_local,objective_source_accuracy,objective_f1_local,objective_cost
hybrid,0.94,0.00,0.70,0.20,0.10,0.4535,0.8478,0.8967,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7326,63,2,116.9000,0,0,46,40,0.4535,0.0000,116.9000
hybrid,0.95,0.00,0.70,0.20,0.10,0.4535,0.8478,0.8967,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7326,63,2,116.9000,0,0,46,40,0.4535,0.0000,116.9000
hybrid_margin,0.50,0.00,0.70,0.20,0.10,0.7558,0.8478,0.8967,0.3250,0.1522,0.7500,0.8478,0.7959,0.8478,0.6047,0.1279,11,2,127.3000,39,13,7,27,0.7558,0.7959,127.3000
hybrid_margin,0.50,0.01,0.70,0.20,0.10,0.7558,0.8478,0.8967,0.3250,0.1522,0.7500,0.8478,0.7959,0.8478,0.6047,0.1279,11,2,127.3000,39,13,7,27,0.7558,0.7959,127.3000
hybrid_margin,0.50,0.02,0.70,0.20,0.10,0.7442,0.8478,0.8967,0.3250,0.1739,0.7451,0.8261,0.7835,0.8261,0.5930,0.1395,12,2,129.6000,38,13,8,27,0.7442,0.7835,129.6000
hybrid_margin,0.50,0.03,0.70,0.20,0.10,0.7442,0.8478,0.8967,0.3250,0.1739,0.7451,0.8261,0.7835,0.8261,0.5930,0.1395,12,2,129.6000,38,13,8,27,0.7442,0.7835,129.6000
hybrid_margin,0.50,0.04,0.70,0.20,0.10,0.7442,0.8478,0.8967,0.3000,0.1957,0.7551,0.8043,0.7789,0.8043,0.5698,0.1628,14,2,124.2000,37,12,9,28,0.7442,0.7789,124.2000
hybrid_margin,0.50,0.05,0.70,0.20,0.10,0.7442,0.8478,0.8967,0.3000,0.1957,0.7551,0.8043,0.7789,0.8043,0.5698,0.1628,14,2,124.2000,37,12,9,28,0.7442,0.7789,124.2000
hybrid_margin,0.50,0.06,0.70,0.20,0.10,0.7326,0.8478,0.8967,0.3000,0.2174,0.7500,0.7826,0.7660,0.7826,0.5581,0.1744,15,2,126.5000,36,12,10,28,0.7326,0.7660,126.5000
hybrid_margin,0.50,0.07,0.70,0.20,0.10,0.7442,0.8478,0.8967,0.2500,0.2391,0.7778,0.7609,0.7692,0.7609,0.5233,0.2093,18,2,113.4000,35,10,11,30,0.7442,0.7692,113.4000
hybrid_margin,0.50,0.08,0.70,0.20,0.10,0.7326,0.8478,0.8967,0.2500,0.2609,0.7727,0.7391,0.7556,0.7391,0.5116,0.2209,19,2,115.7000,34,10,12,30,0.7326,0.7556,115.7000
hybrid_margin,0.50,0.09,0.70,0.20,0.10,0.7326,0.8478,0.8967,0.2500,0.2609,0.7727,0.7391,0.7556,0.7391,0.5116,0.2209,19,2,115.7000,34,10,12,30,0.7326,0.7556,115.7000
hybrid_margin,0.50,0.10,0.70,0.20,0.10,0.7209,0.8478,0.8967,0.2500,0.2826,0.7674,0.7174,0.7416,0.7174,0.5000,0.2326,20,2,118.0000,33,10,13,30,0.7209,0.7416,118.0000
hybrid_margin,0.51,0.00,0.70,0.20,0.10,0.7674,0.8478,0.8967,0.3000,0.1522,0.7647,0.8478,0.8041,0.8478,0.5930,0.1395,12,2,119.6000,39,12,7,28,0.7674,0.8041,119.6000
hybrid_margin,0.51,0.01,0.70,0.20,0.10,0.7674,0.8478,0.8967,0.3000,0.1522,0.7647,0.8478,0.8041,0.8478,0.5930,0.1395,12,2,119.6000,39,12,7,28,0.7674,0.8041,119.6000
hybrid_margin,0.51,0.02,0.70,0.20,0.10,0.7558,0.8478,0.8967,0.3000,0.1739,0.7600,0.8261,0.7917,0.8261,0.5814,0.1512,13,2,121.9000,38,12,8,28,0.7558,0.7917,121.9000
hybrid_margin,0.51,0.03,0.70,0.20,0.10,0.7558,0.8478,0.8967,0.3000,0.1739,0.7600,0.8261,0.7917,0.8261,0.5814,0.1512,13,2,121.9000,38,12,8,28,0.7558,0.7917,121.9000
hybrid_margin,0.51,0.04,0.70,0.20,0.10,0.7442,0.8478,0.8967,0.3000,0.1957,0.7551,0.8043,0.7789,0.8043,0.5698,0.1628,14,2,124.2000,37,12,9,28,0.7442,0.7789,124.2000
hybrid_margin,0.51,0.05,0.70,0.20,0.10,0.7442,0.8478,0.8967,0.3000,0.1957,0.7551,0.8043,0.7789,0.8043,0.5698,0.1628,14,2,124.2000,37,12,9,28,0.7442,0.7789,124.2000
hybrid_margin,0.51,0.06,0.70,0.20,0.10,0.7326,0.8478,0.8967,0.3000,0.2174,0.7500,0.7826,0.7660,0.7826,0.5581,0.1744,15,2,126.5000,36,12,10,28,0.7326,0.7660,126.5000
hybrid_margin,0.51,0.07,0.70,0.20,0.10,0.7442,0.8478,0.8967,0.2500,0.2391,0.7778,0.7609,0.7692,0.7609,0.5233,0.2093,18,2,113.4000,35,10,11,30,0.7442,0.7692,113.4000
hybrid_margin,0.51,0.08,0.70,0.20,0.10,0.7326,0.8478,0.8967,0.2500,0.2609,0.7727,0.7391,0.7556,0.7391,0.5116,0.2209,19,2,115.7000,34,10,12,30,0.7326,0.7556,115.7000
hybrid_margin,0.51,0.09,0.70,0.20,0.10,0.7326,0.8478,0.8967,0.2500,0.2609,0.7727,0.7391,0.7556,0.7391,0.5116,0.2209,19,2,115.7000,34,10,12,30,0.7326,0.7556,115.7000
hybrid_margin,0.51,0.10,0.70,0.20,0.10,0.7209,0.8478,0.8967,0.2500,0.2826,0.7674,0.7174,0.7416,0.7174,0.5000,0.2326,20,2,118.0000,33,10,13,30,0.7209,0.7416,118.0000
hybrid_margin,0.52,0.00,0.70,0.20,0.10,0.7791,0.8478,0.8967,0.2750,0.1522,0.7800,0.8478,0.8125,0.8478,0.5814,0.1512,13,2,111.9000,39,11,7,29,0.7791,0.8125,111.9000
hybrid_margin,0.52,0.01,0.70,0.20,0.10,0.7791,0.8478,0.8967,0.2750,0.1522,0.7800,0.8478,0.8125,0.8478,0.5814,0.1512,13,2,111.9000,39,11,7,29,0.7791,0.8125,111.9000
hybrid_margin,0.52,0.02,0.70,0.20,0.10,0.7674,0.8478,0.8967,0.2750,0.1739,0.7755,0.8261,0.8000,0.8261,0.5698,0.1628,14,2,114.2000,38,11,8,29,0.7674,0.8000,114.2000
hybrid_margin,0.52,0.03,0.70,0.20,0.10,0.7674,0.8478,0.8967,0.2750,0.1739,0.7755,0.8261,0.8000,0.8261,0.5698,0.1628,14,2,114.2000,38,11,8,29,0.7674,0.8000,114.2000
hybrid_margin,0.52,0.04,0.70,0.20,0.10,0.7558,0.8478,0.8967,0.2750,0.1957,0.7708,0.8043,0.7872,0.8043,0.5581,0.1744,15,2,116.5000,37,11,9,29,0.7558,0.7872,116.5000
hybrid_margin,0.52,0.05,0.70,0.20,0.10,0.7558,0.8478,0.8967,0.2750,0.1957,0.7708,0.8043,0.7872,0.8043,0.5581,0.1744,15,2,116.5000,37,11,9,29,0.7558,0.7872,116.5000
hybrid_margin,0.52,0.06,0.70,0.20,0.10,0.7442,0.8478,0.8967,0.2750,0.2174,0.7660,0.7826,0.7742,0.7826,0.5465,0.1860,16,2,118.8000,36,11,10,29,0.7442,0.7742,118.8000
hybrid_margin,0.52,0.07,0.70,0.20,0.10,0.7558,0.8478,0.8967,0.2250,0.2391,0.7955,0.7609,0.7778,0.7609,0.5116,0.2209,19,2,105.7000,35,9,11,31,0.7558,0.7778,105.7000
hybrid_margin,0.52,0.08,0.70,0.20,0.10,0.7442,0.8478,0.8967,0.2250,0.2609,0.7907,0.7391,0.7640,0.7391,0.5000,0.2326,20,2,108.0000,34,9,12,31,0.7442,0.7640,108.0000
hybrid_margin,0.52,0.09,0.70,0.20,0.10,0.7442,0.8478,0.8967,0.2250,0.2609,0.7907,0.7391,0.7640,0.7391,0.5000,0.2326,20,2,108.0000,34,9,12,31,0.7442,0.7640,108.0000
hybrid_margin,0.52,0.10,0.70,0.20,0.10,0.7326,0.8478,0.8967,0.2250,0.2826,0.7857,0.7174,0.7500,0.7174,0.4884,0.2442,21,2,110.3000,33,9,13,31,0.7326,0.7500,110.3000
hybrid_margin,0.53,0.00,0.70,0.20,0.10,0.8023,0.8478,0.8967,0.2250,0.1522,0.8125,0.8478,0.8298,0.8478,0.5581,0.1744,15,2,96.5000,39,9,7,31,0.8023,0.8298,96.5000
hybrid_margin,0.53,0.01,0.70,0.20,0.10,0.8023,0.8478,0.8967,0.2250,0.1522,0.8125,0.8478,0.8298,0.8478,0.5581,0.1744,15,2,96.5000,39,9,7,31,0.8023,0.8298,96.5000
hybrid_margin,0.53,0.02,0.70,0.20,0.10,0.7907,0.8478,0.8967,0.2250,0.1739,0.8085,0.8261,0.8172,0.8261,0.5465,0.1860,16,2,98.8000,38,9,8,31,0.7907,0.8172,98.8000
hybrid_margin,0.53,0.03,0.70,0.20,0.10,0.7907,0.8478,0.8967,0.2250,0.1739,0.8085,0.8261,0.8172,0.8261,0.5465,0.1860,16,2,98.8000,38,9,8,31,0.7907,0.8172,98.8000
hybrid_margin,0.53,0.04,0.70,0.20,0.10,0.7791,0.8478,0.8967,0.2250,0.1957,0.8043,0.8043,0.8043,0.8043,0.5349,0.1977,17,2,101.1000,37,9,9,31,0.7791,0.8043,101.1000
hybrid_margin,0.53,0.05,0.70,0.20,0.10,0.7791,0.8478,0.8967,0.2250,0.1957,0.8043,0.8043,0.8043,0.8043,0.5349,0.1977,17,2,101.1000,37,9,9,31,0.7791,0.8043,101.1000
hybrid_margin,0.53,0.06,0.70,0.20,0.10,0.7674,0.8478,0.8967,0.2250,0.2174,0.8000,0.7826,0.7912,0.7826,0.5233,0.2093,18,2,103.4000,36,9,10,31,0.7674,0.7912,103.4000
hybrid_margin,0.53,0.07,0.70,0.20,0.10,0.7791,0.8478,0.8967,0.1750,0.2391,0.8333,0.7609,0.7955,0.7609,0.4884,0.2442,21,2,90.3000,35,7,11,33,0.7791,0.7955,90.3000
hybrid_margin,0.53,0.08,0.70,0.20,0.10,0.7674,0.8478,0.8967,0.1750,0.2609,0.8293,0.7391,0.7816,0.7391,0.4767,0.2558,22,2,92.6000,34,7,12,33,0.7674,0.7816,92.6000
hybrid_margin,0.53,0.09,0.70,0.20,0.10,0.7674,0.8478,0.8967,0.1750,0.2609,0.8293,0.7391,0.7816,0.7391,0.4767,0.2558,22,2,92.6000,34,7,12,33,0.7674,0.7816,92.6000
hybrid_margin,0.53,0.10,0.70,0.20,0.10,0.7558,0.8478,0.8967,0.1750,0.2826,0.8250,0.7174,0.7674,0.7174,0.4651,0.2674,23,2,94.9000,33,7,13,33,0.7558,0.7674,94.9000
hybrid_margin,0.54,0.00,0.70,0.20,0.10,0.8023,0.8478,0.8967,0.2250,0.1522,0.8125,0.8478,0.8298,0.8478,0.5581,0.1744,15,2,96.5000,39,9,7,31,0.8023,0.8298,96.5000
hybrid_margin,0.54,0.01,0.70,0.20,0.10,0.8023,0.8478,0.8967,0.2250,0.1522,0.8125,0.8478,0.8298,0.8478,0.5581,0.1744,15,2,96.5000,39,9,7,31,0.8023,0.8298,96.5000
hybrid_margin,0.54,0.02,0.70,0.20,0.10,0.7907,0.8478,0.8967,0.2250,0.1739,0.8085,0.8261,0.8172,0.8261,0.5465,0.1860,16,2,98.8000,38,9,8,31,0.7907,0.8172,98.8000
hybrid_margin,0.54,0.03,0.70,0.20,0.10,0.7907,0.8478,0.8967,0.2250,0.1739,0.8085,0.8261,0.8172,0.8261,0.5465,0.1860,16,2,98.8000,38,9,8,31,0.7907,0.8172,98.8000
hybrid_margin,0.54,0.04,0.70,0.20,0.10,0.7791,0.8478,0.8967,0.2250,0.1957,0.8043,0.8043,0.8043,0.8043,0.5349,0.1977,17,2,101.1000,37,9,9,31,0.7791,0.8043,101.1000
hybrid_margin,0.54,0.05,0.70,0.20,0.10,0.7791,0.8478,0.8967,0.2250,0.1957,0.8043,0.8043,0.8043,0.8043,0.5349,0.1977,17,2,101.1000,37,9,9,31,0.7791,0.8043,101.1000
hybrid_margin,0.54,0.06,0.70,0.20,0.10,0.7674,0.8478,0.8967,0.2250,0.2174,0.8000,0.7826,0.7912,0.7826,0.5233,0.2093,18,2,103.4000,36,9,10,31,0.7674,0.7912,103.4000
hybrid_margin,0.54,0.07,0.70,0.20,0.10,0.7791,0.8478,0.8967,0.1750,0.2391,0.8333,0.7609,0.7955,0.7609,0.4884,0.2442,21,2,90.3000,35,7,11,33,0.7791,0.7955,90.3000
hybrid_margin,0.54,0.08,0.70,0.20,0.10,0.7674,0.8478,0.8967,0.1750,0.2609,0.8293,0.7391,0.7816,0.7391,0.4767,0.2558,22,2,92.6000,34,7,12,33,0.7674,0.7816,92.6000
hybrid_margin,0.54,0.09,0.70,0.20,0.10,0.7674,0.8478,0.8967,0.1750,0.2609,0.8293,0.7391,0.7816,0.7391,0.4767,0.2558,22,2,92.6000,34,7,12,33,0.7674,0.7816,92.6000
hybrid_margin,0.54,0.10,0.70,0.20,0.10,0.7558,0.8478,0.8967,0.1750,0.2826,0.8250,0.7174,0.7674,0.7174,0.4651,0.2674,23,2,94.9000,33,7,13,33,0.7558,0.7674,94.9000
hybrid_margin,0.55,0.00,0.70,0.20,0.10,0.8140,0.8478,0.8967,0.2000,0.1522,0.8298,0.8478,0.8387,0.8478,0.5465,0.1860,16,2,88.8000,39,8,7,32,0.8140,0.8387,88.8000
hybrid_margin,0.55,0.01,0.70,0.20,0.10,0.8140,0.8478,0.8967,0.2000,0.1522,0.8298,0.8478,0.8387,0.8478,0.5465,0.1860,16,2,88.8000,39,8,7,32,0.8140,0.8387,88.8000
hybrid_margin,0.55,0.02,0.70,0.20,0.10,0.8023,0.8478,0.8967,0.2000,0.1739,0.8261,0.8261,0.8261,0.8261,0.5349,0.1977,17,2,91.1000,38,8,8,32,0.8023,0.8261,91.1000
hybrid_margin,0.55,0.03,0.70,0.20,0.10,0.8023,0.8478,0.8967,0.2000,0.1739,0.8261,0.8261,0.8261,0.8261,0.5349,0.1977,17,2,91.1000,38,8,8,32,0.8023,0.8261,91.1000
hybrid_margin,0.55,0.04,0.70,0.20,0.10,0.7907,0.8478,0.8967,0.2000,0.1957,0.8222,0.8043,0.8132,0.8043,0.5233,0.2093,18,2,93.4000,37,8,9,32,0.7907,0.8132,93.4000
hybrid_margin,0.55,0.05,0.70,0.20,0.10,0.7907,0.8478,0.8967,0.2000,0.1957,0.8222,0.8043,0.8132,0.8043,0.5233,0.2093,18,2,93.4000,37,8,9,32,0.7907,0.8132,93.4000
hybrid_margin,0.55,0.06,0.70,0.20,0.10,0.7791,0.8478,0.8967,0.2000,0.2174,0.8182,0.7826,0.8000,0.7826,0.5116,0.2209,19,2,95.7000,36,8,10,32,0.7791,0.8000,95.7000
hybrid_margin,0.55,0.07,0.70,0.20,0.10,0.7907,0.8478,0.8967,0.1500,0.2391,0.8537,0.7609,0.8046,0.7609,0.4767,0.2558,22,2,82.6000,35,6,11,34,0.7907,0.8046,82.6000
hybrid_margin,0.55,0.08,0.70,0.20,0.10,0.7791,0.8478,0.8967,0.1500,0.2609,0.8500,0.7391,0.7907,0.7391,0.4651,0.2674,23,2,84.9000,34,6,12,34,0.7791,0.7907,84.9000
hybrid_margin,0.55,0.09,0.70,0.20,0.10,0.7791,0.8478,0.8967,0.1500,0.2609,0.8500,0.7391,0.7907,0.7391,0.4651,0.2674,23,2,84.9000,34,6,12,34,0.7791,0.7907,84.9000
hybrid_margin,0.55,0.10,0.70,0.20,0.10,0.7674,0.8478,0.8967,0.1500,0.2826,0.8462,0.7174,0.7765,0.7174,0.4535,0.2791,24,2,87.2000,33,6,13,34,0.7674,0.7765,87.2000
hybrid_margin,0.56,0.00,0.70,0.20,0.10,0.8140,0.8478,0.8967,0.1750,0.1739,0.8444,0.8261,0.8352,0.8261,0.5233,0.2093,18,2,83.4000,38,7,8,33,0.8140,0.8352,83.4000
hybrid_margin,0.56,0.01,0.70,0.20,0.10,0.8140,0.8478,0.8967,0.1750,0.1739,0.8444,0.8261,0.8352,0.8261,0.5233,0.2093,18,2,83.4000,38,7,8,33,0.8140,0.8352,83.4000
hybrid_margin,0.56,0.02,0.70,0.20,0.10,0.8023,0.8478,0.8967,0.1750,0.1957,0.8409,0.8043,0.8222,0.8043,0.5116,0.2209,19,2,85.7000,37,7,9,33,0.8023,0.8222,85.7000
hybrid_margin,0.56,0.03,0.70,0.20,0.10,0.8023,0.8478,0.8967,0.1750,0.1957,0.8409,0.8043,0.8222,0.8043,0.5116,0.2209,19,2,85.7000,37,7,9,33,0.8023,0.8222,85.7000
hybrid_margin,0.56,0.04,0.70,0.20,0.10,0.7907,0.8478,0.8967,0.1750,0.2174,0.8372,0.7826,0.8090,0.7826,0.5000,0.2326,20,2,88.0000,36,7,10,33,0.7907,0.8090,88.0000
hybrid_margin,0.56,0.05,0.70,0.20,0.10,0.7907,0.8478,0.8967,0.1750,0.2174,0.8372,0.7826,0.8090,0.7826,0.5000,0.2326,20,2,88.0000,36,7,10,33,0.7907,0.8090,88.0000
hybrid_margin,0.56,0.06,0.70,0.20,0.10,0.7791,0.8478,0.8967,0.1750,0.2391,0.8333,0.7609,0.7955,0.7609,0.4884,0.2442,21,2,90.3000,35,7,11,33,0.7791,0.7955,90.3000
hybrid_margin,0.56,0.07,0.70,0.20,0.10,0.7791,0.8478,0.8967,0.1500,0.2609,0.8500,0.7391,0.7907,0.7391,0.4651,0.2674,23,2,84.9000,34,6,12,34,0.7791,0.7907,84.9000
hybrid_margin,0.56,0.08,0.70,0.20,0.10,0.7674,0.8478,0.8967,0.1500,0.2826,0.8462,0.7174,0.7765,0.7174,0.4535,0.2791,24,2,87.2000,33,6,13,34,0.7674,0.7765,87.2000
hybrid_margin,0.56,0.09,0.70,0.20,0.10,0.7674,0.8478,0.8967,0.1500,0.2826,0.8462,0.7174,0.7765,0.7174,0.4535,0.2791,24,2,87.2000,33,6,13,34,0.7674,0.7765,87.2000
hybrid_margin,0.56,0.10,0.70,0.20,0.10,0.7558,0.8478,0.8967,0.1500,0.3043,0.8421,0.6957,0.7619,0.6957,0.4419,0.2907,25,2,89.5000,32,6,14,34,0.7558,0.7619,89.5000
hybrid_margin,0.57,0.00,0.70,0.20,0.10,0.8140,0.8478,0.8967,0.1750,0.1739,0.8444,0.8261,0.8352,0.8261,0.5233,0.2093,18,2,83.4000,38,7,8,33,0.8140,0.8352,83.4000
hybrid_margin,0.57,0.01,0.70,0.20,0.10,0.8140,0.8478,0.8967,0.1750,0.1739,0.8444,0.8261,0.8352,0.8261,0.5233,0.2093,18,2,83.4000,38,7,8,33,0.8140,0.8352,83.4000
hybrid_margin,0.57,0.02,0.70,0.20,0.10,0.8023,0.8478,0.8967,0.1750,0.1957,0.8409,0.8043,0.8222,0.8043,0.5116,0.2209,19,2,85.7000,37,7,9,33,0.8023,0.8222,85.7000
hybrid_margin,0.57,0.03,0.70,0.20,0.10,0.8023,0.8478,0.8967,0.1750,0.1957,0.8409,0.8043,0.8222,0.8043,0.5116,0.2209,19,2,85.7000,37,7,9,33,0.8023,0.8222,85.7000
hybrid_margin,0.57,0.04,0.70,0.20,0.10,0.7907,0.8478,0.8967,0.1750,0.2174,0.8372,0.7826,0.8090,0.7826,0.5000,0.2326,20,2,88.0000,36,7,10,33,0.7907,0.8090,88.0000
hybrid_margin,0.57,0.05,0.70,0.20,0.10,0.7907,0.8478,0.8967,0.1750,0.2174,0.8372,0.7826,0.8090,0.7826,0.5000,0.2326,20,2,88.0000,36,7,10,33,0.7907,0.8090,88.0000
hybrid_margin,0.57,0.06,0.70,0.20,0.10,0.7791,0.8478,0.8967,0.1750,0.2391,0.8333,0.7609,0.7955,0.7609,0.4884,0.2442,21,2,90.3000,35,7,11,33,0.7791,0.7955,90.3000
hybrid_margin,0.57,0.07,0.70,0.20,0.10,0.7791,0.8478,0.8967,0.1500,0.2609,0.8500,0.7391,0.7907,0.7391,0.4651,0.2674,23,2,84.9000,34,6,12,34,0.7791,0.7907,84.9000
hybrid_margin,0.57,0.08,0.70,0.20,0.10,0.7674,0.8478,0.8967,0.1500,0.2826,0.8462,0.7174,0.7765,0.7174,0.4535,0.2791,24,2,87.2000,33,6,13,34,0.7674,0.7765,87.2000
hybrid_margin,0.57,0.09,0.70,0.20,0.10,0.7674,0.8478,0.8967,0.1500,0.2826,0.8462,0.7174,0.7765,0.7174,0.4535,0.2791,24,2,87.2000,33,6,13,34,0.7674,0.7765,87.2000
hybrid_margin,0.57,0.10,0.70,0.20,0.10,0.7558,0.8478,0.8967,0.1500,0.3043,0.8421,0.6957,0.7619,0.6957,0.4419,0.2907,25,2,89.5000,32,6,14,34,0.7558,0.7619,89.5000
hybrid_margin,0.58,0.00,0.70,0.20,0.10,0.8140,0.8478,0.8967,0.1250,0.2174,0.8780,0.7826,0.8276,0.7826,0.4767,0.2558,22,2,72.6000,36,5,10,35,0.8140,0.8276,72.6000
hybrid_margin,0.58,0.01,0.70,0.20,0.10,0.8140,0.8478,0.8967,0.1250,0.2174,0.8780,0.7826,0.8276,0.7826,0.4767,0.2558,22,2,72.6000,36,5,10,35,0.8140,0.8276,72.6000
hybrid_margin,0.58,0.02,0.70,0.20,0.10,0.8023,0.8478,0.8967,0.1250,0.2391,0.8750,0.7609,0.8140,0.7609,0.4651,0.2674,23,2,74.9000,35,5,11,35,0.8023,0.8140,74.9000
hybrid_margin,0.58,0.03,0.70,0.20,0.10,0.8023,0.8478,0.8967,0.1250,0.2391,0.8750,0.7609,0.8140,0.7609,0.4651,0.2674,23,2,74.9000,35,5,11,35,0.8023,0.8140,74.9000
hybrid_margin,0.58,0.04,0.70,0.20,0.10,0.8023,0.8478,0.8967,0.1250,0.2391,0.8750,0.7609,0.8140,0.7609,0.4651,0.2674,23,2,74.9000,35,5,11,35,0.8023,0.8140,74.9000
hybrid_margin,0.58,0.05,0.70,0.20,0.10,0.8023,0.8478,0.8967,0.1250,0.2391,0.8750,0.7609,0.8140,0.7609,0.4651,0.2674,23,2,74.9000,35,5,11,35,0.8023,0.8140,74.9000
hybrid_margin,0.58,0.06,0.70,0.20,0.10,0.7907,0.8478,0.8967,0.1250,0.2609,0.8718,0.7391,0.8000,0.7391,0.4535,0.2791,24,2,77.2000,34,5,12,35,0.7907,0.8000,77.2000
hybrid_margin,0.58,0.07,0.70,0.20,0.10,0.7791,0.8478,0.8967,0.1250,0.2826,0.8684,0.7174,0.7857,0.7174,0.4419,0.2907,25,2,79.5000,33,5,13,35,0.7791,0.7857,79.5000
hybrid_margin,0.58,0.08,0.70,0.20,0.10,0.7674,0.8478,0.8967,0.1250,0.3043,0.8649,0.6957,0.7711,0.6957,0.4302,0.3023,26,2,81.8000,32,5,14,35,0.7674,0.7711,81.8000
hybrid_margin,0.58,0.09,0.70,0.20,0.10,0.7674,0.8478,0.8967,0.1250,0.3043,0.8649,0.6957,0.7711,0.6957,0.4302,0.3023,26,2,81.8000,32,5,14,35,0.7674,0.7711,81.8000
hybrid_margin,0.58,0.10,0.70,0.20,0.10,0.7558,0.8478,0.8967,0.1250,0.3261,0.8611,0.6739,0.7561,0.6739,0.4186,0.3140,27,2,84.1000,31,5,15,35,0.7558,0.7561,84.1000
hybrid_margin,0.59,0.00,0.70,0.20,0.10,0.7791,0.8478,0.8967,0.1250,0.2826,0.8684,0.7174,0.7857,0.7174,0.4419,0.2907,25,2,79.5000,33,5,13,35,0.7791,0.7857,79.5000
hybrid_margin,0.59,0.01,0.70,0.20,0.10,0.7791,0.8478,0.8967,0.1250,0.2826,0.8684,0.7174,0.7857,0.7174,0.4419,0.2907,25,2,79.5000,33,5,13,35,0.7791,0.7857,79.5000
hybrid_margin,0.59,0.02,0.70,0.20,0.10,0.7791,0.8478,0.8967,0.1250,0.2826,0.8684,0.7174,0.7857,0.7174,0.4419,0.2907,25,2,79.5000,33,5,13,35,0.7791,0.7857,79.5000
hybrid_margin,0.59,0.03,0.70,0.20,0.10,0.7791,0.8478,0.8967,0.1250,0.2826,0.8684,0.7174,0.7857,0.7174,0.4419,0.2907,25,2,79.5000,33,5,13,35,0.7791,0.7857,79.5000
hybrid_margin,0.59,0.04,0.70,0.20,0.10,0.7791,0.8478,0.8967,0.1250,0.2826,0.8684,0.7174,0.7857,0.7174,0.4419,0.2907,25,2,79.5000,33,5,13,35,0.7791,0.7857,79.5000
hybrid_margin,0.59,0.05,0.70,0.20,0.10,0.7791,0.8478,0.8967,0.1250,0.2826,0.8684,0.7174,0.7857,0.7174,0.4419,0.2907,25,2,79.5000,33,5,13,35,0.7791,0.7857,79.5000
hybrid_margin,0.59,0.06,0.70,0.20,0.10,0.7674,0.8478,0.8967,0.1250,0.3043,0.8649,0.6957,0.7711,0.6957,0.4302,0.3023,26,2,81.8000,32,5,14,35,0.7674,0.7711,81.8000
hybrid_margin,0.59,0.07,0.70,0.20,0.10,0.7674,0.8478,0.8967,0.1250,0.3043,0.8649,0.6957,0.7711,0.6957,0.4302,0.3023,26,2,81.8000,32,5,14,35,0.7674,0.7711,81.8000
hybrid_margin,0.59,0.08,0.70,0.20,0.10,0.7558,0.8478,0.8967,0.1250,0.3261,0.8611,0.6739,0.7561,0.6739,0.4186,0.3140,27,2,84.1000,31,5,15,35,0.7558,0.7561,84.1000
hybrid_margin,0.59,0.09,0.70,0.20,0.10,0.7558,0.8478,0.8967,0.1250,0.3261,0.8611,0.6739,0.7561,0.6739,0.4186,0.3140,27,2,84.1000,31,5,15,35,0.7558,0.7561,84.1000
hybrid_margin,0.59,0.10,0.70,0.20,0.10,0.7442,0.8478,0.8967,0.1250,0.3478,0.8571,0.6522,0.7407,0.6522,0.4070,0.3256,28,2,86.4000,30,5,16,35,0.7442,0.7407,86.4000
hybrid_margin,0.60,0.00,0.70,0.20,0.10,0.7674,0.8478,0.8967,0.1250,0.3043,0.8649,0.6957,0.7711,0.6957,0.4302,0.3023,26,2,81.8000,32,5,14,35,0.7674,0.7711,81.8000
hybrid_margin,0.60,0.01,0.70,0.20,0.10,0.7674,0.8478,0.8967,0.1250,0.3043,0.8649,0.6957,0.7711,0.6957,0.4302,0.3023,26,2,81.8000,32,5,14,35,0.7674,0.7711,81.8000
hybrid_margin,0.60,0.02,0.70,0.20,0.10,0.7674,0.8478,0.8967,0.1250,0.3043,0.8649,0.6957,0.7711,0.6957,0.4302,0.3023,26,2,81.8000,32,5,14,35,0.7674,0.7711,81.8000
hybrid_margin,0.60,0.03,0.70,0.20,0.10,0.7674,0.8478,0.8967,0.1250,0.3043,0.8649,0.6957,0.7711,0.6957,0.4302,0.3023,26,2,81.8000,32,5,14,35,0.7674,0.7711,81.8000
hybrid_margin,0.60,0.04,0.70,0.20,0.10,0.7674,0.8478,0.8967,0.1250,0.3043,0.8649,0.6957,0.7711,0.6957,0.4302,0.3023,26,2,81.8000,32,5,14,35,0.7674,0.7711,81.8000
hybrid_margin,0.60,0.05,0.70,0.20,0.10,0.7674,0.8478,0.8967,0.1250,0.3043,0.8649,0.6957,0.7711,0.6957,0.4302,0.3023,26,2,81.8000,32,5,14,35,0.7674,0.7711,81.8000
hybrid_margin,0.60,0.06,0.70,0.20,0.10,0.7558,0.8478,0.8967,0.1250,0.3261,0.8611,0.6739,0.7561,0.6739,0.4186,0.3140,27,2,84.1000,31,5,15,35,0.7558,0.7561,84.1000
hybrid_margin,0.60,0.07,0.70,0.20,0.10,0.7558,0.8478,0.8967,0.1250,0.3261,0.8611,0.6739,0.7561,0.6739,0.4186,0.3140,27,2,84.1000,31,5,15,35,0.7558,0.7561,84.1000
